排名,代码,名称,综合评分,基本面,技术面,资金面,预测方向,目标价低,目标价高,风险等级
4353,600502.SH,安徽建工,44.8,49.9,33.1,52.9,震荡整理,4.57,4.77,低风险
4354,600537.SH,亿晶光电,44.8,35.2,55.6,45.2,偏空震荡,2.92,3.30,高风险
4355,600561.SH,江西长运,44.8,32.6,55.6,49.3,震荡整理,6.90,7.30,中等风险
4356,600860.SH,京城股份,44.8,30.6,56.1,51.6,震荡整理,12.11,14.05,高风险
4357,002225.SZ,濮耐股份,44.8,45.5,42.5,46.9,偏空震荡,6.28,6.41,高风险
4358,002365.SZ,永安药业,44.8,44.6,44.4,45.7,看跌,14.63,14.69,中等风险
4359,002320.SZ,海峡股份,44.8,47.1,41.6,45.8,偏空震荡,10.31,10.62,中等风险
4360,002387.SZ,维信诺,44.8,38.4,45.2,54.6,震荡整理,8.63,9.27,中等风险
4361,300080.SZ,易成新能,44.8,44.0,45.5,45.3,偏空震荡,4.79,5.18,高风险
4362,002627.SZ,三峡旅游,44.8,48.0,40.1,46.1,看跌,8.46,9.03,高风险
4363,300820.SZ,英杰电气,44.8,47.5,40.1,47.2,偏空震荡,54.12,58.51,高风险
4364,603100.SH,川仪股份,44.8,52.9,32.6,49.1,偏空震荡,24.17,24.84,中等风险
4365,300482.SZ,万孚生物,44.8,46.8,40.2,48.1,偏空震荡,20.32,20.65,中等风险
4366,688559.SH,海目星,44.8,33.0,55.3,48.8,震荡整理,53.75,61.07,高风险
4367,688536.SH,思瑞浦,44.8,60.8,24.4,47.8,看跌,176.00,188.09,高风险
4368,688070.SH,纵横股份,44.8,51.8,32.4,50.9,偏空震荡,55.61,59.40,高风险
4369,688317.SH,之江生物,44.8,41.0,44.1,51.8,偏空震荡,19.78,22.08,高风险
4370,301218.SZ,华是科技,44.8,38.0,44.0,56.8,震荡整理,32.10,39.12,高风险
4371,600927.SH,永安期货,44.8,39.1,45.8,52.6,震荡整理,14.89,15.81,中等风险
4372,301269.SZ,华大九天,44.8,51.0,35.0,48.7,偏空震荡,99.41,105.72,中等风险
4373,688223.SH,晶科能源,44.8,26.6,63.5,47.8,震荡整理,6.72,8.46,高风险
4374,920010.BJ,凯添燃气,44.8,39.4,44.0,54.7,偏空震荡,10.39,12.01,高风险
4375,920089.BJ,禾昌聚合,44.8,64.2,16.2,53.9,震荡整理,19.39,20.61,中等风险
4376,301550.SZ,斯菱智驱,44.8,56.4,21.5,58.9,偏空震荡,161.15,190.19,高风险
4377,688562.SH,航天软件,44.8,34.0,56.8,45.3,震荡整理,21.12,22.88,中等风险
4378,000090.SZ,天健集团,44.7,39.5,44.4,53.6,震荡整理,3.83,4.07,中等风险
4379,000632.SZ,三木集团,44.7,27.2,59.0,52.6,震荡整理,4.80,5.20,中等风险
4380,600316.SH,洪都航空,44.7,42.9,40.0,54.0,偏空震荡,39.19,42.40,高风险
4381,600712.SH,南宁百货,44.7,37.4,47.5,52.3,偏空震荡,6.28,6.56,低风险
4382,002072.SZ,凯瑞德,44.7,40.5,47.8,47.0,偏空震荡,7.36,8.30,高风险
4383,002646.SZ,天佑德酒,44.7,44.0,42.8,48.3,偏空震荡,8.71,9.09,中等风险
4384,002649.SZ,博彦科技,44.7,52.8,32.6,48.7,偏空震荡,13.44,14.02,中等风险
4385,300478.SZ,杭州高新,44.7,34.0,54.2,48.7,震荡整理,23.48,25.52,中等风险
4386,603926.SH,铁流股份,44.7,48.4,38.5,47.3,偏空震荡,23.48,24.45,高风险
4387,601068.SH,中铝国际,44.7,41.6,44.1,50.5,震荡整理,5.14,5.90,高风险
4388,603080.SH,新疆火炬,44.7,59.4,24.7,49.0,看跌,23.11,23.87,中等风险
4389,688300.SH,联瑞新材,44.7,61.6,24.1,46.6,看跌,59.12,65.08,高风险
4390,688246.SH,嘉和美康,44.7,35.8,47.8,54.6,震荡整理,23.85,26.95,高风险
4391,688259.SH,创耀科技,44.7,53.9,33.1,46.1,偏空震荡,42.00,44.00,中等风险
4392,603219.SH,富佳股份,44.7,49.1,36.8,48.7,偏空震荡,17.74,18.50,高风险
4393,688261.SH,东微半导,44.7,53.8,30.5,50.1,看跌,87.50,95.32,高风险
4394,920223.BJ,荣亿精密,44.7,44.1,44.0,46.8,偏空震荡,19.45,20.67,高风险
4395,920017.BJ,星昊医药,44.7,57.2,24.7,52.5,偏空震荡,18.24,19.16,中等风险
4396,920374.BJ,云里物里,44.7,47.5,38.8,48.5,偏空震荡,23.91,24.70,中等风险
4397,000035.SZ,中国天楹,44.6,44.2,38.8,53.3,震荡整理,5.59,6.01,中等风险
4398,600654.SH,中安科,44.6,62.9,16.2,55.1,震荡整理,3.62,3.90,中等风险
4399,600736.SH,苏州高新,44.6,46.1,33.1,58.2,看涨,6.80,7.56,中等风险
4400,600760.SH,中航沈飞,44.6,39.8,50.0,44.8,偏空震荡,53.51,56.29,中等风险
4401,600894.SH,广日股份,44.6,57.6,27.5,47.9,震荡整理,9.27,9.67,低风险
4402,002630.SZ,ST华西,44.6,41.2,42.1,53.4,偏空震荡,2.33,2.48,高风险
4403,002551.SZ,尚荣医疗,44.6,37.0,50.0,49.3,偏空震荡,3.65,3.85,中等风险
4404,601929.SH,吉视传媒,44.6,37.9,47.8,50.8,震荡整理,3.54,3.98,高风险
4405,603528.SH,多伦科技,44.6,36.0,50.0,50.9,偏空震荡,9.41,9.91,中等风险
4406,603506.SH,南都物业,44.6,62.2,21.9,48.3,偏空震荡,14.01,14.29,中等风险
4407,002907.SZ,华森制药,44.6,50.5,35.0,48.5,偏空震荡,14.74,14.86,低风险
4408,688068.SH,热景生物,44.6,39.8,44.0,53.2,偏空震荡,129.16,144.34,高风险
4409,688095.SH,福昕软件,44.6,51.2,29.7,54.9,震荡整理,86.25,99.45,高风险
4410,920725.BJ,惠丰钻石,44.6,35.0,50.0,52.5,偏空震荡,30.49,37.19,高风险
4411,000850.SZ,华茂股份,44.5,57.1,25.8,50.4,看跌,5.59,5.82,高风险
4412,000919.SZ,金陵药业,44.5,47.0,38.8,48.5,偏空震荡,7.54,7.58,中等风险
4413,600151.SH,航天机电,44.5,36.5,52.0,46.7,偏空震荡,13.72,15.48,高风险
4414,600271.SH,航天信息,44.5,33.5,50.3,54.0,震荡整理,9.62,10.26,中等风险
4415,600359.SH,新农开发,44.5,36.8,44.1,57.5,震荡整理,6.86,7.58,高风险
4416,002030.SZ,达安基因,44.5,47.0,38.8,48.3,看跌,6.27,6.51,高风险
4417,603232.SH,格尔软件,44.5,31.5,57.9,46.6,偏空震荡,24.28,28.26,高风险
4418,300737.SZ,科顺股份,44.5,40.4,47.2,47.2,震荡整理,6.31,7.51,高风险
4419,001330.SZ,博纳影业,44.5,39.2,50.2,44.8,偏空震荡,11.52,14.02,高风险
4420,300931.SZ,通用电梯,44.5,34.0,53.0,49.2,震荡整理,12.12,13.62,高风险
4421,301047.SZ,义翘神州,44.5,55.7,30.3,46.4,看跌,72.53,74.47,中等风险
4422,688045.SH,必易微,44.5,51.1,30.5,53.5,偏空震荡,46.02,53.10,高风险
4423,688207.SH,格灵深瞳,44.5,47.9,37.1,49.5,偏空震荡,16.15,17.11,高风险
4424,920634.BJ,新威凌,44.5,45.4,38.5,51.4,偏空震荡,26.43,28.00,高风险
4425,688691.SH,灿芯股份,44.5,31.5,52.0,54.6,震荡整理,133.13,156.85,高风险
4426,920570.BJ,坤博精工,44.5,43.6,41.6,49.9,看跌,34.61,36.49,中等风险
4427,000735.SZ,罗牛山,44.4,40.2,44.4,51.0,偏空震荡,7.63,7.82,中等风险
4428,600302.SH,标准股份,44.4,37.4,48.9,49.3,震荡整理,11.55,13.21,高风险
4429,600531.SH,豫光金铅,44.4,54.2,29.6,49.3,看跌,15.00,17.33,高风险
4430,002041.SZ,登海种业,44.4,48.4,37.3,48.1,偏空震荡,9.69,10.46,高风险
4431,002436.SZ,兴森科技,44.4,51.9,38.4,40.8,偏空震荡,21.39,23.47,高风险
4432,300501.SZ,海顺新材,44.4,42.0,41.6,52.3,偏空震荡,15.07,15.85,中等风险
4433,300447.SZ,全信股份,44.4,46.2,40.0,47.7,偏空震荡,18.46,20.25,高风险
4434,300708.SZ,聚灿光电,44.4,57.2,27.4,47.9,偏空震荡,9.71,10.09,中等风险
4435,605122.SH,四方新材,44.4,38.5,50.0,45.9,震荡整理,13.58,14.36,中等风险
4436,605138.SH,盛泰集团,44.4,39.5,48.2,46.8,偏空震荡,7.14,7.60,中等风险
4437,301216.SZ,万凯新材,44.4,55.4,25.2,53.7,偏空震荡,21.41,22.62,高风险
4438,688403.SH,汇成股份,44.4,57.0,21.5,56.1,看跌,18.13,19.61,高风险
4439,001289.SZ,龙源电力,44.4,47.5,35.0,52.5,偏空震荡,15.40,15.69,低风险
4440,920122.BJ,中纺标,44.4,47.0,38.8,47.9,看跌,33.42,33.20,中等风险
4441,920249.BJ,利尔达,44.4,57.6,24.1,51.6,看跌,13.40,14.07,中等风险
4442,000711.SZ,ST京蓝,44.3,41.0,48.8,43.1,偏空震荡,2.95,3.33,高风险
4443,600053.SH,九鼎投资,44.3,36.5,53.1,44.3,偏空震荡,16.91,20.47,高风险
4444,600515.SH,海南机场,44.3,41.5,40.6,53.9,偏空震荡,4.45,4.56,中等风险
4445,600562.SH,国睿科技,44.3,54.4,29.4,49.0,偏空震荡,28.01,29.63,中等风险
4446,300053.SZ,航宇微,44.3,36.8,52.0,45.5,震荡整理,18.29,22.11,高风险
4447,002529.SZ,*ST海源,44.3,37.2,48.1,50.2,偏空震荡,6.56,6.96,中等风险
4448,300166.SZ,东方国信,44.3,34.1,55.9,44.2,震荡整理,13.26,15.50,高风险
4449,300340.SZ,科恒股份,44.3,35.8,50.0,49.8,偏空震荡,11.60,12.41,中等风险
4450,300523.SZ,辰安科技,44.3,34.4,53.7,47.1,震荡整理,23.03,25.37,高风险
4451,300525.SZ,博思软件,44.3,41.9,44.4,47.9,偏空震荡,12.66,13.23,中等风险
4452,603337.SH,杰克科技,44.3,58.1,24.7,49.5,偏空震荡,42.36,44.92,中等风险
4453,688819.SH,天能股份,44.3,55.1,30.3,46.6,偏空震荡,33.05,34.63,中等风险
4454,688468.SH,科美诊断,44.3,45.5,38.8,50.1,偏空震荡,7.78,7.86,中等风险
4455,603190.SH,亚通精工,44.3,52.8,29.4,51.4,偏空震荡,26.46,27.67,中等风险
4456,301421.SZ,波长光电,44.3,48.2,41.6,41.9,偏空震荡,91.00,97.66,中等风险
4457,000546.SZ,金圆股份,44.2,42.0,38.8,55.3,看跌,5.57,5.93,高风险
4458,000630.SZ,铜陵有色,44.2,52.8,30.8,49.3,偏空震荡,6.79,7.26,高风险
4459,600108.SH,亚盛集团,44.2,46.9,30.0,59.6,偏空震荡,3.20,3.56,高风险
4460,600123.SH,兰花科创,44.2,31.5,52.2,53.4,震荡整理,5.83,6.35,中等风险
4461,600125.SH,铁龙物流,44.2,61.9,15.5,56.0,偏空震荡,6.31,6.26,中等风险
4462,600737.SH,中粮糖业,44.2,48.0,34.0,52.3,看跌,15.95,16.11,中等风险
4463,600874.SH,创业环保,44.2,58.0,21.1,54.3,偏空震荡,6.16,6.21,低风险
4464,002045.SZ,国光电器,44.2,45.0,38.8,50.3,偏空震荡,13.51,13.91,低风险
4465,002455.SZ,百川股份,44.2,34.0,46.0,58.0,震荡整理,12.53,15.17,高风险
4466,300276.SZ,三丰智能,44.2,46.0,41.6,44.9,看跌,8.25,8.88,中等风险
4467,002721.SZ,金一文化,44.2,43.0,42.5,48.6,看跌,3.30,3.40,高风险
4468,603069.SH,海汽集团,44.2,31.5,55.6,48.7,偏空震荡,21.85,23.67,中等风险
4469,002853.SZ,皮阿诺,44.2,36.0,49.6,49.7,震荡整理,28.34,32.32,高风险
4470,002871.SZ,伟隆股份,44.2,59.6,23.4,48.8,看跌,19.15,20.05,高风险
4471,300663.SZ,科蓝软件,44.2,36.8,50.0,47.8,偏空震荡,16.52,17.60,中等风险
4472,002873.SZ,新天药业,44.2,41.5,44.4,48.4,偏空震荡,10.15,10.87,中等风险
4473,301010.SZ,晶雪节能,44.2,39.7,48.2,46.0,偏空震荡,21.86,22.87,中等风险
4474,688678.SH,福立旺,44.2,43.0,41.9,49.5,偏空震荡,22.16,23.71,高风险
4475,001339.SZ,智微智能,44.2,59.8,25.5,45.3,看跌,52.32,54.92,高风险
4476,920964.BJ,润农节水,44.2,31.8,54.2,50.0,震荡整理,6.54,7.16,中等风险
4477,920509.BJ,同惠电子,44.2,65.2,16.2,50.0,看跌,35.46,37.21,中等风险
4478,920230.BJ,欧康医药,44.2,44.2,42.1,47.2,看跌,12.71,13.14,中等风险
4479,301601.SZ,惠通科技,44.2,39.2,46.1,49.6,震荡整理,27.35,28.69,低风险
4480,603257.SH,中国瑞林,44.2,42.9,41.6,49.8,偏空震荡,55.10,60.60,中等风险
4481,000566.SZ,海南海药,44.1,32.6,56.0,45.8,偏空震荡,5.99,6.43,中等风险
4482,000878.SZ,云南铜业,44.1,53.9,30.8,47.1,看跌,21.76,23.64,高风险
4483,000911.SZ,广农糖业,44.1,35.2,50.9,48.9,偏空震荡,6.07,6.87,高风险
4484,000925.SZ,众合科技,44.1,45.6,41.6,45.4,看跌,8.13,8.48,中等风险
4485,600094.SH,大名城,44.1,53.9,27.4,51.7,偏空震荡,4.64,5.06,中等风险
4486,600327.SH,大东方,44.1,38.9,43.7,53.0,偏空震荡,4.55,4.30,中等风险
4487,002319.SZ,乐通股份,44.1,38.1,50.0,45.6,偏空震荡,13.65,15.33,高风险
4488,300036.SZ,超图软件,44.1,56.0,24.1,53.0,偏空震荡,18.28,19.17,中等风险
4489,002379.SZ,宏桥控股,44.1,36.2,46.3,53.5,震荡整理,27.84,32.38,高风险
4490,300086.SZ,康芝药业,44.1,37.9,50.9,44.7,偏空震荡,9.15,9.39,高风险
4491,002743.SZ,富煌钢构,44.1,39.8,43.9,51.4,偏空震荡,5.50,5.88,中等风险
4492,300170.SZ,汉得信息,44.1,54.2,30.5,47.1,看跌,23.99,25.75,高风险
4493,300324.SZ,旋极信息,44.1,37.8,49.5,46.5,偏空震荡,5.28,5.82,高风险
4494,603536.SH,惠发食品,44.1,32.0,53.7,50.1,震荡整理,10.18,10.98,中等风险
4495,001218.SZ,丽臣实业,44.1,68.3,12.4,49.9,偏空震荡,24.50,25.56,中等风险
4496,603392.SH,万泰生物,44.1,35.0,50.0,50.6,偏空震荡,39.09,41.23,中等风险
4497,300936.SZ,中英科技,44.1,36.0,50.0,49.0,偏空震荡,40.88,44.16,中等风险
4498,300614.SZ,百川畅银,44.1,39.9,40.0,56.6,偏空震荡,14.35,15.83,高风险
4499,600935.SH,华塑股份,44.1,41.2,42.6,50.9,震荡整理,2.60,2.82,中等风险
4500,688609.SH,九联科技,44.1,33.5,55.6,44.9,偏空震荡,8.78,9.26,中等风险
4501,001287.SZ,中电港,44.1,58.5,26.7,45.6,看跌,22.50,24.74,高风险
4502,920033.BJ,康普化学,44.1,47.2,36.3,50.2,看跌,16.90,17.58,高风险
4503,688530.SH,欧莱新材,44.1,37.1,48.3,49.6,震荡整理,28.84,36.10,高风险
4504,600307.SH,酒钢宏兴,44.0,36.1,44.1,56.5,震荡整理,1.66,1.86,高风险
4505,002031.SZ,巨轮智能,44.0,32.2,50.0,54.4,震荡整理,7.50,7.94,中等风险
4506,002121.SZ,科陆电子,44.0,54.2,24.1,55.4,偏空震荡,8.21,8.89,高风险
4507,002204.SZ,大连重工,44.0,54.1,24.1,55.8,偏空震荡,6.97,7.59,中等风险
4508,002313.SZ,日海智能,44.0,34.4,50.0,51.0,偏空震荡,9.61,10.08,中等风险
4509,300003.SZ,乐普医疗,44.0,58.0,24.7,48.6,偏空震荡,17.48,18.15,中等风险
4510,601933.SH,永辉超市,44.0,31.5,51.4,53.6,震荡整理,4.13,4.49,中等风险
4511,603021.SH,ST华鹏,44.0,36.0,46.6,53.1,震荡整理,6.05,6.79,高风险
4512,603858.SH,步长制药,44.0,54.5,24.3,54.6,看跌,16.72,17.17,中等风险
4513,603037.SH,凯众股份,44.0,52.6,29.7,50.1,偏空震荡,16.10,17.16,高风险
4514,300958.SZ,建工修复,44.0,34.2,51.9,48.6,震荡整理,13.56,14.60,中等风险
4515,688221.SH,前沿生物-U,44.0,43.1,38.8,52.7,偏空震荡,20.67,24.53,高风险
4516,301193.SZ,家联科技,44.0,33.8,47.3,55.8,震荡整理,25.41,28.63,高风险
4517,688737.SH,中自科技,44.0,38.8,44.0,52.5,偏空震荡,25.83,29.83,高风险
4518,920402.BJ,硅烷科技,44.0,38.0,47.2,49.3,偏空震荡,10.17,10.51,高风险
4519,301618.SZ,长联科技,44.0,44.5,42.1,46.0,偏空震荡,51.02,52.20,中等风险
4520,920931.BJ,无锡鼎邦,44.0,35.0,50.0,49.9,偏空震荡,13.25,14.17,中等风险
4521,000056.SZ,皇庭国际,43.9,43.8,44.0,43.9,看跌,1.79,2.06,高风险
4522,000518.SZ,*ST四环,43.9,50.9,30.3,51.6,看跌,2.50,2.63,中等风险
4523,600072.SH,中船科技,43.9,32.1,47.8,57.2,震荡整理,12.38,13.66,高风险
4524,600408.SH,安泰集团,43.9,37.6,47.5,48.9,偏空震荡,3.63,3.79,高风险
4525,600779.SH,水井坊,43.9,41.5,41.3,51.2,偏空震荡,36.95,40.17,高风险
4526,002068.SZ,黑猫股份,43.9,25.5,62.0,48.1,震荡整理,8.60,9.84,高风险
4527,002671.SZ,龙泉股份,43.9,68.5,12.4,48.6,看跌,5.64,5.78,中等风险
4528,300618.SZ,寒锐钴业,43.9,51.5,34.2,45.5,看跌,43.25,47.64,高风险
4529,300650.SZ,太龙股份,43.9,47.1,37.0,48.6,偏空震荡,17.70,18.94,高风险
4530,301062.SZ,上海艾录,43.9,36.2,50.0,47.7,震荡整理,9.34,10.52,高风险
4531,002968.SZ,新大正,43.9,48.6,33.1,51.4,看跌,12.86,13.25,中等风险
4532,605081.SH,*ST太和,43.9,36.0,46.2,53.2,偏空震荡,9.37,10.43,高风险
4533,688606.SH,奥泰生物,43.9,60.7,19.8,50.9,震荡整理,66.66,69.90,低风险
4534,301152.SZ,天力锂能,43.9,45.6,42.1,43.8,看跌,28.72,30.26,中等风险
4535,301235.SZ,华康洁净,43.9,64.2,20.2,44.4,看跌,44.36,48.96,高风险
4536,688107.SH,安路科技,43.9,36.2,51.8,45.0,震荡整理,29.79,33.21,高风险
4537,920146.BJ,华阳变速,43.9,43.8,40.6,48.7,看跌,8.21,8.40,中等风险
4538,688287.SH,*ST观典,43.9,41.9,39.8,52.7,看跌,5.10,5.27,高风险
4539,920455.BJ,汇隆活塞,43.9,56.6,24.7,50.4,看跌,8.74,9.05,中等风险
4540,600435.SH,北方导航,43.8,62.2,16.2,52.8,震荡整理,16.16,17.26,中等风险
4541,600463.SH,空港股份,43.8,36.8,46.9,50.6,震荡整理,11.94,12.90,中等风险
4542,600759.SH,洲际油气,43.8,44.0,44.0,43.0,偏空震荡,4.42,4.81,高风险
4543,600975.SH,新五丰,43.8,33.2,47.5,55.5,偏空震荡,5.53,5.77,低风险
4544,002025.SZ,航天电器,43.8,43.0,44.4,44.1,偏空震荡,49.79,52.28,中等风险
4545,002105.SZ,信隆健康,43.8,43.0,40.0,50.2,偏空震荡,7.03,7.21,中等风险
4546,002354.SZ,天娱数科,43.8,56.4,29.7,43.4,看跌,7.07,7.39,高风险
4547,002548.SZ,金新农,43.8,30.8,50.2,55.8,震荡整理,6.27,7.09,高风险
4548,002578.SZ,闽发铝业,43.8,30.5,56.8,46.9,震荡整理,3.84,4.46,高风险
4549,002851.SZ,麦格米特,43.8,43.2,32.6,60.5,震荡整理,110.43,127.69,高风险
4550,300591.SZ,万里马,43.8,32.9,52.3,49.2,偏空震荡,8.27,8.85,高风险
4551,605368.SH,蓝天燃气,43.8,51.2,30.3,50.8,偏空震荡,8.00,8.38,低风险
4552,002969.SZ,嘉美包装,43.8,39.9,48.3,43.8,偏空震荡,24.92,23.03,高风险
4553,688357.SH,建龙微纳,43.8,54.0,29.8,47.1,看跌,32.93,34.15,中等风险
4554,920239.BJ,长虹能源,43.8,60.5,16.2,55.9,震荡整理,31.34,32.98,中等风险
4555,688205.SH,德科立,43.8,49.0,38.2,43.4,偏空震荡,130.60,159.27,高风险
4556,688646.SH,ST逸飞,43.8,35.0,51.1,47.7,震荡整理,42.42,47.20,高风险
4557,688710.SH,益诺思,43.8,39.2,44.1,50.6,偏空震荡,56.12,58.54,高风险
4558,688783.SH,西安奕材-U,43.8,45.9,36.3,50.8,看跌,24.63,25.57,高风险
4559,600119.SH,长江投资,43.7,40.3,42.1,51.5,看跌,6.72,7.15,中等风险
4560,600129.SH,太极集团,43.7,37.0,44.1,53.8,震荡整理,17.06,18.08,中等风险
4561,600148.SH,长春一东,43.7,60.0,21.5,48.8,看跌,20.14,20.73,中等风险
4562,002051.SZ,中工国际,43.7,47.8,35.4,48.6,偏空震荡,8.51,8.58,中等风险
4563,002287.SZ,奇正藏药,43.7,54.6,27.5,48.9,看跌,23.40,24.34,中等风险
4564,300118.SZ,东方日升,43.7,35.6,51.3,46.0,震荡整理,17.49,22.41,高风险
4565,603920.SH,世运电路,43.7,59.9,21.0,49.4,看跌,59.01,64.44,高风险
4566,300609.SZ,汇纳科技,43.7,42.0,44.1,45.7,偏空震荡,36.39,40.11,高风险
4567,601619.SH,嘉泽新能,43.7,54.6,22.7,55.8,偏空震荡,5.00,5.74,高风险
4568,002949.SZ,华阳国际,43.7,50.0,33.1,48.6,偏空震荡,15.43,15.19,中等风险
4569,300842.SZ,帝科股份,43.7,41.8,36.2,57.4,偏空震荡,107.21,132.81,高风险
4570,688565.SH,力源科技,43.7,62.1,19.8,47.6,偏空震荡,12.69,13.23,中等风险
4571,688296.SH,和达科技,43.7,35.0,51.1,47.1,震荡整理,15.56,17.14,高风险
4572,001322.SZ,箭牌家居,43.7,41.5,39.4,53.2,震荡整理,8.69,9.49,中等风险
4573,301305.SZ,朗坤科技,43.7,63.1,19.1,47.2,偏空震荡,24.63,26.04,中等风险
4574,920108.BJ,宏海科技,43.7,42.1,42.1,48.4,看跌,12.91,13.30,中等风险
4575,000809.SZ,和展能源,43.6,48.5,33.1,50.4,看跌,3.40,3.46,中等风险
4576,600859.SH,王府井,43.6,46.9,29.8,57.5,偏空震荡,14.15,14.47,中等风险
4577,002221.SZ,东华能源,43.6,43.4,41.0,47.5,偏空震荡,8.04,8.35,中等风险
4578,002374.SZ,中锐股份,43.6,33.6,49.5,51.5,震荡整理,3.61,4.01,高风险
4579,002738.SZ,中矿资源,43.6,48.5,32.8,50.9,偏空震荡,77.01,86.96,高风险
4580,002547.SZ,春兴精工,43.6,35.5,52.8,43.5,偏空震荡,3.55,3.83,高风险
4581,002692.SZ,远程股份,43.6,43.1,42.1,46.5,偏空震荡,5.42,5.56,中等风险
4582,300423.SZ,昇辉科技,43.6,38.2,48.4,45.6,偏空震荡,8.37,9.08,高风险
4583,600933.SH,爱柯迪,43.6,64.0,10.6,57.1,偏空震荡,18.21,19.00,中等风险
4584,688316.SH,青云科技-U,43.6,30.4,53.0,51.5,震荡整理,81.53,100.83,高风险
4585,301119.SZ,正强股份,43.6,60.2,21.5,48.1,看跌,47.12,53.13,高风险
4586,603097.SH,江苏华辰,43.6,54.9,25.9,50.3,偏空震荡,32.10,37.56,高风险
4587,920564.BJ,天润科技,43.6,51.6,29.7,50.2,看跌,27.69,29.50,高风险
4588,301507.SZ,民生健康,43.6,64.0,16.2,49.4,偏空震荡,15.17,15.80,中等风险
4589,000739.SZ,普洛药业,43.5,56.9,24.7,48.3,偏空震荡,17.38,18.96,中等风险
4590,000761.SZ,本钢板材,43.5,32.9,51.1,50.0,震荡整理,3.40,3.74,中等风险
4591,600782.SH,新钢股份,43.5,60.8,17.8,51.7,偏空震荡,3.74,3.96,高风险
4592,002218.SZ,拓日新能,43.5,34.5,51.1,47.3,震荡整理,5.86,7.38,高风险
4593,300147.SZ,ST香雪,43.5,29.2,50.0,57.2,偏多震荡,9.18,9.94,中等风险
4594,002586.SZ,ST围海,43.5,51.6,33.1,45.2,看跌,4.66,4.73,中等风险
4595,601908.SH,京运通,43.5,42.5,41.5,47.8,看跌,3.79,3.99,高风险
4596,603333.SH,尚纬股份,43.5,32.5,50.0,51.8,偏空震荡,7.82,8.24,中等风险
4597,300601.SZ,康泰生物,43.5,46.5,38.8,45.3,偏空震荡,15.15,15.16,中等风险
4598,603717.SH,天域生物,43.5,34.8,48.2,50.8,偏空震荡,7.53,7.75,中等风险
4599,605100.SH,华丰股份,43.5,41.2,38.8,53.9,偏空震荡,41.22,45.18,中等风险
4600,920510.BJ,丰光精密,43.5,33.5,50.0,50.3,震荡整理,17.62,18.98,中等风险
4601,688352.SH,颀中科技,43.5,49.4,29.7,53.3,偏空震荡,13.84,14.71,中等风险
4602,603119.SH,浙江荣泰,43.5,58.2,27.1,43.0,看跌,96.82,103.18,高风险
4603,688795.SH,摩尔线程-U,43.5,45.4,44.0,39.9,看跌,535.39,585.69,中等风险
4604,000713.SZ,国投丰乐,43.4,35.2,48.1,49.9,偏空震荡,6.54,6.98,中等风险
4605,000755.SZ,山西高速,43.4,55.5,21.9,54.0,看跌,5.21,5.27,中等风险
4606,000820.SZ,*ST节能,43.4,35.6,47.8,49.7,震荡整理,3.41,3.91,高风险
4607,600774.SH,汉商集团,43.4,46.5,38.8,45.0,看跌,9.27,10.11,中等风险
4608,002207.SZ,准油股份,43.4,28.6,57.9,46.6,偏空震荡,8.99,11.19,高风险
4609,002591.SZ,恒大高新,43.4,40.0,43.9,48.2,偏空震荡,7.45,7.71,中等风险
4610,002369.SZ,卓翼科技,43.4,33.8,50.0,49.5,偏空震荡,8.06,8.41,中等风险
4611,002360.SZ,同德化工,43.4,33.5,53.0,46.0,震荡整理,5.57,6.07,中等风险
4612,300198.SZ,ST纳川,43.4,29.2,57.2,46.6,震荡整理,2.76,3.06,高风险
4613,300755.SZ,华致酒行,43.4,35.8,50.5,45.5,偏空震荡,14.09,16.85,高风险
4614,603997.SH,继峰股份,43.4,57.9,25.2,45.5,看跌,14.30,14.70,高风险
4615,300437.SZ,清水源,43.4,37.4,47.2,47.5,偏空震荡,14.68,15.33,高风险
4616,300542.SZ,新晨科技,43.4,33.4,50.0,50.0,偏空震荡,17.91,18.59,中等风险
4617,603321.SH,梅轮电梯,43.4,41.8,42.1,47.9,看跌,7.63,7.99,中等风险
4618,301505.SZ,苏州规划,43.4,45.4,40.2,44.7,看跌,25.29,25.60,高风险
4619,688306.SH,均普智能,43.4,38.3,44.0,50.8,偏空震荡,10.21,10.91,中等风险
4620,688486.SH,龙迅股份,43.4,62.0,24.1,40.6,看跌,72.85,77.37,中等风险
4621,688247.SH,宣泰医药,43.4,47.9,33.5,50.1,看跌,10.14,10.39,中等风险
4622,301378.SZ,通达海,43.4,38.6,46.6,46.4,偏空震荡,36.05,43.33,高风险
4623,601061.SH,中信金属,43.4,61.6,21.3,45.2,看跌,13.56,15.00,高风险
4624,920871.BJ,派特尔,43.4,45.8,35.9,50.1,看跌,14.80,15.37,中等风险
4625,920471.BJ,美邦科技,43.4,37.5,42.3,54.4,偏空震荡,13.40,18.94,高风险
4626,000717.SZ,中南股份,43.3,41.0,41.0,50.3,偏空震荡,2.48,2.60,中等风险
4627,000948.SZ,南天信息,43.3,34.9,44.0,55.9,偏空震荡,16.84,17.60,低风险
4628,600333.SH,长春燃气,43.3,34.8,50.0,47.7,偏空震荡,5.29,5.65,中等风险
4629,600336.SH,澳柯玛,43.3,33.0,52.2,47.3,偏空震荡,7.38,7.98,中等风险
4630,600892.SH,*ST大晟,43.3,33.8,50.0,49.0,震荡整理,3.70,3.98,中等风险
